date,origin,destination,distance_km,weight_tons,fuel_price,weather_score,traffic_score,holiday,month,day_of_week,hour,freight_demand
2025-06-02 06:00:00,Hyderabad,Mumbai,421,24.17,110.63,0.35,0.64,0,6,0,6,91.79
2025-06-02 07:00:00,Chennai,Vijayawada,977,14.78,106.35,0.53,0.37,0,6,0,7,70.47
2025-06-02 08:00:00,Mumbai,Mumbai,1109,2.63,109.14,0.39,0.24,0,6,0,8,47.7
2025-06-02 09:00:00,Kolkata,Pune,1604,17.13,108.88,0.51,0.79,0,6,0,9,93.98
2025-06-02 10:00:00,Kolkata,Vijayawada,1340,34.82,95.73,0.43,0.81,0,6,0,10,135.12
2025-06-02 11:00:00,Ahmedabad,Bangalore,1505,38.82,99.47,0.2,0.48,0,6,0,11,144.8
2025-06-02 12:00:00,Bangalore,Vijayawada,1092,4.31,92.01,0.98,0.3,1,6,0,12,66.76
2025-06-02 13:00:00,Kolkata,Bangalore,1412,31.31,107.65,0.02,0.71,0,6,0,13,120.88
2025-06-02 14:00:00,Pune,Chennai,189,11.08,100.72,0.93,0.9,0,6,0,14,65.72
2025-06-02 15:00:00,Kolkata,Hyderabad,116,15.8,104.5,0.83,0.8,0,6,0,15,85.0
2025-06-02 16:00:00,Bangalore,Hyderabad,1064,22.36,95.7,0.42,0.56,0,6,0,16,94.21
2025-06-02 17:00:00,Kolkata,Bangalore,1603,39.79,105.38,0.32,0.06,0,6,0,17,140.18
2025-06-02 18:00:00,Pune,Chennai,1442,9.14,105.14,0.16,0.92,0,6,0,18,66.59
2025-06-02 19:00:00,Chennai,Vijayawada,310,6.09,108.1,0.13,0.91,0,6,0,19,47.6
2025-06-02 20:00:00,Mumbai,Kolkata,1697,24.2,89.66,0.55,0.26,0,6,0,20,106.59
2025-06-02 21:00:00,Pune,Bangalore,1023,34.27,103.71,0.11,0.69,0,6,0,21,129.85
2025-06-02 22:00:00,Bangalore,Vijayawada,676,26.28,111.38,0.48,0.37,0,6,0,22,97.39
2025-06-02 23:00:00,Mumbai,Chennai,1751,14.56,87.82,0.81,0.22,0,6,0,23,87.08
2025-06-03 00:00:00,Mumbai,Chennai,628,39.1,113.82,0.76,0.01,0,6,1,0,129.18
2025-06-03 01:00:00,Bangalore,Chennai,1655,39.81,91.23,0.13,0.37,0,6,1,1,146.18
2025-06-03 02:00:00,Ahmedabad,Chennai,1071,31.06,113.1,0.96,0.21,0,6,1,2,120.43
2025-06-03 03:00:00,Hyderabad,Pune,1276,32.29,111.04,0.29,0.02,0,6,1,3,114.93
2025-06-03 04:00:00,Kolkata,Vijayawada,688,30.67,108.11,0.71,0.53,0,6,1,4,107.78
2025-06-03 05:00:00,Pune,Pune,459,11.05,91.28,0.3,0.23,0,6,1,5,58.59
2025-06-03 06:00:00,Bangalore,Bangalore,882,6.86,91.49,0.62,0.59,0,6,1,6,60.94
2025-06-03 07:00:00,Chennai,Chennai,1153,22.62,92.78,0.57,0.42,0,6,1,7,107.86
2025-06-03 08:00:00,Delhi,Delhi,1761,38.21,109.31,0.18,0.34,0,6,1,8,135.75
2025-06-03 09:00:00,Bangalore,Chennai,162,35.25,90.63,0.65,0.38,0,6,1,9,121.65
2025-06-03 10:00:00,Kolkata,Delhi,672,5.17,102.43,0.33,0.57,0,6,1,10,54.1
2025-06-03 11:00:00,Kolkata,Pune,870,3.22,108.33,0.61,0.83,0,6,1,11,43.43
2025-06-03 12:00:00,Mumbai,Chennai,1210,35.08,98.82,0.54,0.67,0,6,1,12,136.71
2025-06-03 13:00:00,Mumbai,Mumbai,1718,24.91,110.22,0.84,0.11,0,6,1,13,106.4
2025-06-03 14:00:00,Bangalore,Bangalore,889,12.87,101.86,0.21,0.57,1,6,1,14,74.1
2025-06-03 15:00:00,Delhi,Chennai,238,22.91,102.85,0.15,0.77,1,6,1,15,97.59
2025-06-03 16:00:00,Ahmedabad,Hyderabad,326,9.65,105.3,0.85,0.31,1,6,1,16,70.26
2025-06-03 17:00:00,Bangalore,Delhi,152,37.93,110.38,0.44,0.63,0,6,1,17,133.17
2025-06-03 18:00:00,Delhi,Kolkata,156,33.26,85.14,0.78,0.0,0,6,1,18,113.88
2025-06-03 19:00:00,Ahmedabad,Kolkata,1648,38.53,96.78,0.96,0.94,0,6,1,19,155.2
2025-06-03 20:00:00,Delhi,Chennai,806,8.3,113.89,0.54,0.27,0,6,1,20,53.81
2025-06-03 21:00:00,Kolkata,Vijayawada,222,33.9,87.96,0.3,0.91,0,6,1,21,122.44
2025-06-03 22:00:00,Kolkata,Mumbai,1048,22.85,92.0,0.79,0.22,0,6,1,22,90.49
2025-06-03 23:00:00,Kolkata,Delhi,1404,13.67,102.13,0.93,0.9,0,6,1,23,91.32
2025-06-04 00:00:00,Chennai,Mumbai,771,19.71,110.74,0.25,0.55,0,6,2,0,87.28
2025-06-04 01:00:00,Kolkata,Kolkata,1264,37.83,87.92,0.69,0.18,1,6,2,1,148.44
2025-06-04 02:00:00,Pune,Bangalore,1743,27.97,85.12,0.78,0.32,0,6,2,2,125.85
2025-06-04 03:00:00,Mumbai,Kolkata,880,15.04,105.61,0.03,0.83,0,6,2,3,76.53
2025-06-04 04:00:00,Mumbai,Bangalore,274,40.0,102.92,0.59,0.95,0,6,2,4,143.31
2025-06-04 05:00:00,Delhi,Bangalore,1757,14.48,93.13,0.63,0.88,0,6,2,5,87.3
2025-06-04 06:00:00,Mumbai,Pune,1396,32.74,113.73,0.64,0.87,0,6,2,6,127.77
2025-06-04 07:00:00,Hyderabad,Kolkata,1581,31.59,101.77,0.08,0.0,0,6,2,7,115.78
2025-06-04 08:00:00,Ahmedabad,Vijayawada,1621,29.19,104.9,0.02,0.45,1,6,2,8,128.96
2025-06-04 09:00:00,Delhi,Kolkata,183,27.11,96.36,0.29,0.84,0,6,2,9,100.97
2025-06-04 10:00:00,Mumbai,Mumbai,1110,5.24,112.65,0.36,0.04,0,6,2,10,47.65
2025-06-04 11:00:00,Hyderabad,Chennai,142,39.8,93.28,0.14,0.69,0,6,2,11,126.52
2025-06-04 12:00:00,Ahmedabad,Hyderabad,124,7.28,107.46,0.51,0.5,0,6,2,12,41.7
2025-06-04 13:00:00,Chennai,Hyderabad,805,24.25,88.5,0.23,0.79,0,6,2,13,99.98
2025-06-04 14:00:00,Mumbai,Vijayawada,232,10.72,101.13,0.34,0.26,1,6,2,14,59.58
2025-06-04 15:00:00,Hyderabad,Bangalore,766,7.58,102.33,0.29,0.88,0,6,2,15,63.41
2025-06-04 16:00:00,Bangalore,Vijayawada,508,22.82,90.65,0.77,0.3,0,6,2,16,88.61
2025-06-04 17:00:00,Pune,Hyderabad,1772,33.62,94.71,0.88,0.95,0,6,2,17,147.22
2025-06-04 18:00:00,Bangalore,Vijayawada,1751,15.7,90.36,0.3,0.64,0,6,2,18,89.18
2025-06-04 19:00:00,Hyderabad,Delhi,676,4.01,110.35,0.38,0.2,0,6,2,19,38.79
2025-06-04 20:00:00,Delhi,Mumbai,458,25.33,104.72,0.82,0.78,0,6,2,20,98.37
2025-06-04 21:00:00,Kolkata,Mumbai,256,30.89,98.39,0.76,0.53,0,6,2,21,111.7
2025-06-04 22:00:00,Kolkata,Vijayawada,1318,12.55,101.68,0.71,0.41,0,6,2,22,76.73
2025-06-04 23:00:00,Kolkata,Mumbai,1406,27.93,95.32,0.71,0.47,0,6,2,23,120.7
2025-06-05 00:00:00,Ahmedabad,Delhi,722,3.96,97.86,0.3,0.4,0,6,3,0,44.05
2025-06-05 01:00:00,Delhi,Chennai,1598,15.1,103.58,0.94,0.71,0,6,3,1,91.74
2025-06-05 02:00:00,Ahmedabad,Pune,1367,19.49,91.34,0.81,0.26,0,6,3,2,96.47
2025-06-05 03:00:00,Mumbai,Delhi,1062,31.5,89.02,0.21,0.51,1,6,3,3,127.01
2025-06-05 04:00:00,Kolkata,Mumbai,797,14.19,113.33,0.66,0.76,0,6,3,4,71.34
2025-06-05 05:00:00,Bangalore,Mumbai,322,18.69,92.11,0.15,0.14,0,6,3,5,78.41
2025-06-05 06:00:00,Delhi,Kolkata,428,25.51,99.86,0.58,0.29,0,6,3,6,93.73
2025-06-05 07:00:00,Delhi,Mumbai,675,25.34,107.85,0.29,0.21,0,6,3,7,95.96
2025-06-05 08:00:00,Kolkata,Chennai,713,21.19,101.68,0.11,0.57,0,6,3,8,80.77
2025-06-05 09:00:00,Bangalore,Hyderabad,1099,13.81,104.05,0.6,0.41,0,6,3,9,70.51
2025-06-05 10:00:00,Chennai,Pune,729,27.13,89.9,0.88,0.32,0,6,3,10,105.34
2025-06-05 11:00:00,Delhi,Delhi,593,33.65,96.85,0.14,0.36,0,6,3,11,119.78
2025-06-05 12:00:00,Kolkata,Vijayawada,782,7.0,105.71,0.9,0.47,1,6,3,12,69.16
2025-06-05 13:00:00,Pune,Mumbai,1791,14.28,91.29,0.13,0.42,0,6,3,13,87.67
2025-06-05 14:00:00,Hyderabad,Kolkata,1683,27.08,99.51,0.74,0.71,0,6,3,14,113.76
2025-06-05 15:00:00,Ahmedabad,Kolkata,140,30.48,102.68,0.99,0.69,0,6,3,15,115.08
2025-06-05 16:00:00,Mumbai,Bangalore,525,31.48,108.68,0.09,0.03,0,6,3,16,99.11
2025-06-05 17:00:00,Delhi,Pune,775,26.48,91.49,0.21,0.71,0,6,3,17,102.28
2025-06-05 18:00:00,Pune,Kolkata,1261,19.65,114.34,0.46,0.22,0,6,3,18,82.46
2025-06-05 19:00:00,Pune,Bangalore,1642,26.19,114.02,0.74,0.42,0,6,3,19,113.96
2025-06-05 20:00:00,Delhi,Pune,1692,6.27,85.37,0.9,0.22,0,6,3,20,66.36
2025-06-05 21:00:00,Chennai,Mumbai,1268,9.1,96.04,0.73,0.12,0,6,3,21,62.42
2025-06-05 22:00:00,Hyderabad,Pune,583,37.17,87.04,0.77,0.58,0,6,3,22,130.13
2025-06-05 23:00:00,Mumbai,Pune,747,36.96,94.52,0.45,0.95,0,6,3,23,131.18
2025-06-06 00:00:00,Delhi,Vijayawada,929,29.23,103.21,0.36,0.37,1,6,4,0,120.76
2025-06-06 01:00:00,Ahmedabad,Mumbai,134,13.75,103.26,0.51,0.68,0,6,4,1,66.12
2025-06-06 02:00:00,Mumbai,Chennai,641,26.3,87.9,0.65,0.45,0,6,4,2,98.7
2025-06-06 03:00:00,Bangalore,Kolkata,890,27.82,105.31,0.5,0.18,0,6,4,3,101.63
2025-06-06 04:00:00,Pune,Bangalore,126,21.09,110.39,0.79,0.92,0,6,4,4,86.41
2025-06-06 05:00:00,Pune,Vijayawada,379,30.19,103.93,0.16,0.45,0,6,4,5,114.23
2025-06-06 06:00:00,Delhi,Vijayawada,432,2.16,94.3,0.4,0.01,0,6,4,6,36.11
2025-06-06 07:00:00,Delhi,Chennai,1506,10.99,85.07,0.07,0.46,0,6,4,7,68.02
2025-06-06 08:00:00,Ahmedabad,Bangalore,426,31.98,104.45,0.67,0.01,0,6,4,8,110.78
2025-06-06 09:00:00,Bangalore,Hyderabad,390,37.61,105.33,0.76,0.79,0,6,4,9,134.8
2025-06-06 10:00:00,Chennai,Kolkata,1250,35.17,106.26,0.67,0.37,0,6,4,10,131.88
2025-06-06 11:00:00,Delhi,Bangalore,1499,28.94,86.18,0.96,0.61,0,6,4,11,127.23
2025-06-06 12:00:00,Pune,Bangalore,473,7.45,100.49,0.93,0.77,0,6,4,12,55.8
2025-06-06 13:00:00,Mumbai,Pune,223,15.38,97.4,0.27,0.03,0,6,4,13,69.8
2025-06-06 14:00:00,Hyderabad,Hyderabad,455,2.96,108.02,0.24,0.52,0,6,4,14,45.94
2025-06-06 15:00:00,Kolkata,Mumbai,131,25.95,106.68,0.03,0.64,0,6,4,15,95.85
2025-06-06 16:00:00,Mumbai,Mumbai,70,18.54,113.52,0.5,0.47,0,6,4,16,81.59
2025-06-06 17:00:00,Chennai,Delhi,740,23.35,111.93,0.86,0.31,0,6,4,17,95.02
2025-06-06 18:00:00,Hyderabad,Hyderabad,1059,39.19,101.74,0.16,0.46,0,6,4,18,135.29
2025-06-06 19:00:00,Mumbai,Pune,447,16.69,114.41,0.59,0.39,0,6,4,19,77.07
2025-06-06 20:00:00,Mumbai,Delhi,379,12.96,89.51,0.72,0.61,0,6,4,20,74.33
2025-06-06 21:00:00,Bangalore,Delhi,274,6.87,85.21,0.37,0.47,0,6,4,21,47.25
2025-06-06 22:00:00,Kolkata,Mumbai,1475,6.6,88.23,0.7,0.13,0,6,4,22,57.82
2025-06-06 23:00:00,Ahmedabad,Bangalore,830,21.22,95.65,0.84,0.08,0,6,4,23,87.45
2025-06-07 00:00:00,Chennai,Pune,943,30.22,107.66,0.01,0.16,1,6,5,0,113.36
2025-06-07 01:00:00,Pune,Vijayawada,487,23.01,96.49,0.74,0.07,0,6,5,1,73.39
2025-06-07 02:00:00,Bangalore,Vijayawada,1345,35.06,108.42,0.6,0.25,0,6,5,2,127.47
2025-06-07 03:00:00,Hyderabad,Hyderabad,1353,13.32,107.28,0.84,0.07,0,6,5,3,64.07
2025-06-07 04:00:00,Kolkata,Delhi,272,24.21,108.83,0.14,0.6,0,6,5,4,77.67
2025-06-07 05:00:00,Pune,Pune,1660,26.79,90.62,0.81,0.44,0,6,5,5,113.18
2025-06-07 06:00:00,Bangalore,Mumbai,1736,11.95,100.48,0.14,0.26,0,6,5,6,70.78
2025-06-07 07:00:00,Kolkata,Delhi,558,16.46,106.38,0.58,0.01,1,6,5,7,71.9
2025-06-07 08:00:00,Ahmedabad,Delhi,1415,24.05,93.53,0.27,0.15,0,6,5,8,92.07
2025-06-07 09:00:00,Chennai,Chennai,666,1.82,110.14,0.24,0.67,0,6,5,9,33.75
2025-06-07 10:00:00,Delhi,Mumbai,1115,35.58,108.38,0.5,0.25,0,6,5,10,121.32
2025-06-07 11:00:00,Ahmedabad,Vijayawada,1249,5.33,88.6,0.76,0.33,0,6,5,11,52.65
2025-06-07 12:00:00,Delhi,Chennai,1318,2.85,91.54,0.65,0.08,0,6,5,12,41.94
2025-06-07 13:00:00,Hyderabad,Mumbai,1326,9.39,92.12,0.99,0.55,0,6,5,13,71.25
2025-06-07 14:00:00,Delhi,Mumbai,1347,20.59,111.35,0.12,0.8,0,6,5,14,98.16
2025-06-07 15:00:00,Bangalore,Chennai,1008,13.82,90.6,0.72,0.35,0,6,5,15,76.12
2025-06-07 16:00:00,Hyderabad,Vijayawada,1407,18.17,103.66,0.06,0.11,0,6,5,16,80.45
2025-06-07 17:00:00,Pune,Kolkata,653,4.29,86.95,0.36,0.95,0,6,5,17,47.54
2025-06-07 18:00:00,Ahmedabad,Pune,1084,10.09,101.58,0.34,0.51,0,6,5,18,60.67
2025-06-07 19:00:00,Ahmedabad,Pune,201,4.81,89.24,0.26,0.09,0,6,5,19,32.01
2025-06-07 20:00:00,Chennai,Kolkata,238,9.96,102.26,0.53,0.5,0,6,5,20,55.58
2025-06-07 21:00:00,Hyderabad,Pune,1009,28.43,96.03,0.24,0.04,0,6,5,21,93.31
2025-06-07 22:00:00,Pune,Bangalore,725,23.44,103.17,0.37,0.06,0,6,5,22,84.61
2025-06-07 23:00:00,Ahmedabad,Delhi,687,14.02,96.83,0.86,0.32,0,6,5,23,68.14
2025-06-08 00:00:00,Hyderabad,Pune,260,11.19,110.63,0.32,0.68,0,6,6,0,57.04
2025-06-08 01:00:00,Mumbai,Bangalore,1170,39.9,107.71,0.99,0.71,0,6,6,1,139.64
2025-06-08 02:00:00,Mumbai,Delhi,388,30.95,110.34,0.28,0.9,0,6,6,2,114.72
2025-06-08 03:00:00,Hyderabad,Pune,96,33.06,91.66,0.9,0.11,0,6,6,3,105.96
2025-06-08 04:00:00,Ahmedabad,Mumbai,869,2.03,89.46,0.43,0.46,0,6,6,4,38.15
2025-06-08 05:00:00,Kolkata,Kolkata,1024,3.32,101.72,0.91,0.48,0,6,6,5,44.28
2025-06-08 06:00:00,Delhi,Hyderabad,1130,28.79,111.18,0.43,0.46,0,6,6,6,112.34
2025-06-08 07:00:00,Mumbai,Pune,1148,8.48,88.32,0.77,0.84,0,6,6,7,69.05
2025-06-08 08:00:00,Kolkata,Hyderabad,1327,17.6,92.02,0.4,0.81,0,6,6,8,84.41
2025-06-08 09:00:00,Kolkata,Pune,1736,8.18,107.38,0.62,0.51,0,6,6,9,64.72
2025-06-08 10:00:00,Chennai,Mumbai,1644,7.91,98.96,0.05,0.78,0,6,6,10,65.32
2025-06-08 11:00:00,Pune,Kolkata,886,5.25,103.1,0.6,0.06,0,6,6,11,46.59
2025-06-08 12:00:00,Bangalore,Vijayawada,1001,24.18,102.75,0.32,0.53,0,6,6,12,98.68
2025-06-08 13:00:00,Mumbai,Kolkata,647,29.83,97.37,1.0,0.09,0,6,6,13,105.11
2025-06-08 14:00:00,Hyderabad,Hyderabad,219,3.22,106.17,0.81,0.87,0,6,6,14,41.52
2025-06-08 15:00:00,Delhi,Bangalore,1219,11.75,110.57,0.08,0.5,0,6,6,15,67.18
2025-06-08 16:00:00,Bangalore,Mumbai,888,26.68,112.23,0.2,0.02,0,6,6,16,95.64
2025-06-08 17:00:00,Pune,Hyderabad,1106,16.3,86.39,0.62,0.55,0,6,6,17,76.43
2025-06-08 18:00:00,Kolkata,Hyderabad,1588,28.48,101.61,0.3,0.74,1,6,6,18,120.06
2025-06-08 19:00:00,Pune,Chennai,845,30.61,86.21,0.21,0.13,0,6,6,19,99.47
2025-06-08 20:00:00,Ahmedabad,Chennai,1330,2.26,112.03,0.36,0.28,0,6,6,20,42.84
2025-06-08 21:00:00,Mumbai,Mumbai,1199,15.85,97.88,0.11,0.45,0,6,6,21,75.35
2025-06-08 22:00:00,Pune,Mumbai,1008,29.44,112.02,0.55,0.41,0,6,6,22,115.08
2025-06-08 23:00:00,Pune,Mumbai,1186,15.76,90.63,0.28,0.5,0,6,6,23,69.0
2025-06-09 00:00:00,Delhi,Delhi,864,1.23,89.87,0.87,0.02,0,6,0,0,41.5
2025-06-09 01:00:00,Ahmedabad,Bangalore,391,14.12,112.25,0.03,0.74,0,6,0,1,62.58
2025-06-09 02:00:00,Ahmedabad,Pune,97,35.03,113.15,0.35,0.32,0,6,0,2,115.36
2025-06-09 03:00:00,Kolkata,Vijayawada,413,38.13,108.0,0.55,0.7,0,6,0,3,128.99
2025-06-09 04:00:00,Delhi,Chennai,1471,22.86,91.66,0.24,0.86,0,6,0,4,106.21
2025-06-09 05:00:00,Delhi,Kolkata,1268,12.95,90.16,0.06,0.69,0,6,0,5,75.59
2025-06-09 06:00:00,Hyderabad,Kolkata,774,19.18,107.44,0.07,0.67,0,6,0,6,82.0
2025-06-09 07:00:00,Pune,Hyderabad,1394,10.21,104.04,0.16,0.58,0,6,0,7,72.23
2025-06-09 08:00:00,Pune,Chennai,187,7.56,111.16,0.27,0.0,0,6,0,8,36.98
2025-06-09 09:00:00,Ahmedabad,Pune,404,20.25,93.3,0.71,0.9,0,6,0,9,89.92
2025-06-09 10:00:00,Pune,Mumbai,1143,29.73,93.86,0.47,0.83,0,6,0,10,121.53
2025-06-09 11:00:00,Chennai,Kolkata,860,9.68,106.95,0.03,0.19,0,6,0,11,52.02
2025-06-09 12:00:00,Delhi,Chennai,1655,36.47,93.04,0.16,0.18,0,6,0,12,132.35
2025-06-09 13:00:00,Bangalore,Bangalore,1556,7.56,98.87,0.37,0.04,0,6,0,13,53.72
2025-06-09 14:00:00,Ahmedabad,Bangalore,1793,22.78,100.6,0.42,0.38,0,6,0,14,106.83
2025-06-09 15:00:00,Mumbai,Vijayawada,761,31.28,105.08,0.06,0.99,0,6,0,15,123.67
2025-06-09 16:00:00,Ahmedabad,Delhi,108,9.32,95.33,0.12,0.1,0,6,0,16,39.16
2025-06-09 17:00:00,Kolkata,Chennai,820,12.56,110.75,0.26,0.57,0,6,0,17,65.19
2025-06-09 18:00:00,Bangalore,Mumbai,438,3.01,97.07,0.84,0.26,0,6,0,18,35.53
2025-06-09 19:00:00,Kolkata,Hyderabad,1424,37.81,86.24,0.21,0.86,0,6,0,19,135.76
2025-06-09 20:00:00,Hyderabad,Vijayawada,895,19.99,87.01,0.23,0.51,0,6,0,20,86.71
2025-06-09 21:00:00,Hyderabad,Vijayawada,918,3.51,114.15,0.49,0.85,0,6,0,21,43.31
2025-06-09 22:00:00,Kolkata,Delhi,388,33.37,103.66,0.89,0.93,0,6,0,22,114.04
2025-06-09 23:00:00,Pune,Mumbai,1750,23.2,99.73,0.53,0.63,0,6,0,23,109.65
2025-06-10 00:00:00,Bangalore,Vijayawada,806,3.16,111.09,0.08,0.28,0,6,1,0,40.28
2025-06-10 01:00:00,Pune,Delhi,645,18.58,106.51,0.19,0.45,0,6,1,1,80.64
2025-06-10 02:00:00,Ahmedabad,Chennai,485,17.94,90.44,0.86,0.63,0,6,1,2,85.91
2025-06-10 03:00:00,Chennai,Pune,1523,6.7,85.22,0.88,0.65,0,6,1,3,75.23
2025-06-10 04:00:00,Hyderabad,Vijayawada,426,17.39,114.46,0.8,0.07,0,6,1,4,64.08
2025-06-10 05:00:00,Hyderabad,Kolkata,440,12.03,103.88,0.54,0.35,0,6,1,5,68.26
2025-06-10 06:00:00,Bangalore,Chennai,530,28.3,99.31,0.44,0.53,0,6,1,6,107.91
2025-06-10 07:00:00,Hyderabad,Mumbai,870,1.21,113.34,0.27,0.34,0,6,1,7,36.72
2025-06-10 08:00:00,Chennai,Hyderabad,163,5.15,96.08,0.55,0.58,0,6,1,8,37.81
2025-06-10 09:00:00,Chennai,Hyderabad,823,36.83,106.68,0.68,0.18,0,6,1,9,133.48
2025-06-10 10:00:00,Chennai,Mumbai,221,17.9,105.1,0.6,0.03,0,6,1,10,73.07
2025-06-10 11:00:00,Mumbai,Delhi,67,7.87,105.31,0.23,0.34,0,6,1,11,44.44
2025-06-10 12:00:00,Chennai,Bangalore,284,31.94,105.31,0.9,0.57,0,6,1,12,119.18
2025-06-10 13:00:00,Chennai,Mumbai,1383,34.21,85.31,0.39,0.01,0,6,1,13,122.79
2025-06-10 14:00:00,Mumbai,Kolkata,1742,9.24,109.73,0.88,0.61,0,6,1,14,74.24
2025-06-10 15:00:00,Pune,Vijayawada,772,28.83,112.69,0.4,0.35,0,6,1,15,103.16
2025-06-10 16:00:00,Ahmedabad,Chennai,330,24.99,98.48,0.04,0.99,0,6,1,16,95.87
2025-06-10 17:00:00,Delhi,Hyderabad,880,30.06,101.81,0.74,0.78,0,6,1,17,115.3
2025-06-10 18:00:00,Hyderabad,Pune,1269,31.73,94.74,0.92,0.29,0,6,1,18,128.19
2025-06-10 19:00:00,Chennai,Hyderabad,1188,26.78,108.55,0.25,0.97,0,6,1,19,104.39
2025-06-10 20:00:00,Hyderabad,Bangalore,1470,38.29,107.1,0.54,0.28,0,6,1,20,137.7
2025-06-10 21:00:00,Bangalore,Vijayawada,1745,34.7,107.16,0.81,0.11,0,6,1,21,127.86
2025-06-10 22:00:00,Hyderabad,Hyderabad,1740,9.93,107.05,0.32,0.03,0,6,1,22,66.47
2025-06-10 23:00:00,Kolkata,Bangalore,1636,36.63,91.56,0.29,0.78,0,6,1,23,145.05
2025-06-11 00:00:00,Pune,Vijayawada,467,15.02,88.38,0.41,0.32,0,6,2,0,66.89
2025-06-11 01:00:00,Ahmedabad,Kolkata,333,29.34,94.32,0.55,0.98,0,6,2,1,115.74
2025-06-11 02:00:00,Mumbai,Vijayawada,634,34.07,102.26,0.55,0.62,0,6,2,2,120.49
2025-06-11 03:00:00,Hyderabad,Mumbai,1401,18.02,96.99,0.49,0.16,0,6,2,3,89.21
2025-06-11 04:00:00,Hyderabad,Hyderabad,1414,3.01,92.48,0.82,0.34,0,6,2,4,61.35
2025-06-11 05:00:00,Hyderabad,Delhi,671,38.04,85.67,0.15,0.51,0,6,2,5,135.98
2025-06-11 06:00:00,Delhi,Chennai,270,3.83,88.63,0.09,0.72,0,6,2,6,46.94
2025-06-11 07:00:00,Delhi,Delhi,58,14.58,88.16,0.17,0.59,0,6,2,7,68.39
2025-06-11 08:00:00,Bangalore,Chennai,1155,24.26,113.7,0.7,0.26,0,6,2,8,102.41
2025-06-11 09:00:00,Mumbai,Hyderabad,881,5.58,108.36,0.15,0.48,0,6,2,9,51.98
2025-06-11 10:00:00,Hyderabad,Kolkata,1367,33.69,88.68,0.32,0.22,0,6,2,10,122.31
2025-06-11 11:00:00,Hyderabad,Hyderabad,424,8.93,99.02,0.88,0.35,0,6,2,11,52.42
2025-06-11 12:00:00,Hyderabad,Chennai,583,39.45,104.63,0.14,0.29,0,6,2,12,123.27
2025-06-11 13:00:00,Hyderabad,Kolkata,1488,36.74,113.83,0.53,0.9,0,6,2,13,143.39
2025-06-11 14:00:00,Delhi,Pune,1172,24.58,93.07,0.51,0.79,0,6,2,14,102.79
2025-06-11 15:00:00,Pune,Kolkata,1755,26.74,92.92,0.03,0.53,0,6,2,15,115.57
2025-06-11 16:00:00,Pune,Hyderabad,751,21.81,102.05,0.12,0.17,0,6,2,16,90.85
2025-06-11 17:00:00,Bangalore,Pune,1691,16.25,110.72,0.95,0.59,0,6,2,17,92.92
2025-06-11 18:00:00,Kolkata,Pune,881,14.72,93.39,0.96,0.35,0,6,2,18,76.65
2025-06-11 19:00:00,Chennai,Chennai,826,35.77,88.77,0.87,0.04,0,6,2,19,126.64
2025-06-11 20:00:00,Mumbai,Pune,1455,23.49,92.98,0.43,0.69,0,6,2,20,111.26
2025-06-11 21:00:00,Pune,Pune,989,33.11,98.47,0.59,0.26,0,6,2,21,118.27
2025-06-11 22:00:00,Kolkata,Mumbai,1577,21.05,95.8,0.82,0.23,0,6,2,22,97.15
2025-06-11 23:00:00,Ahmedabad,Kolkata,496,12.97,110.84,0.68,0.66,1,6,2,23,71.8
2025-06-12 00:00:00,Ahmedabad,Vijayawada,729,4.58,113.29,0.9,0.87,0,6,3,0,56.2
2025-06-12 01:00:00,Hyderabad,Delhi,393,13.62,96.35,0.32,0.28,0,6,3,1,60.86
2025-06-12 02:00:00,Ahmedabad,Pune,474,35.32,109.7,0.62,0.78,0,6,3,2,132.54
2025-06-12 03:00:00,Pune,Vijayawada,674,28.77,87.06,0.57,0.89,0,6,3,3,108.45
2025-06-12 04:00:00,Bangalore,Delhi,355,31.65,101.61,0.98,0.21,0,6,3,4,109.97
2025-06-12 05:00:00,Chennai,Vijayawada,197,31.16,109.95,0.88,0.92,0,6,3,5,115.45
2025-06-12 06:00:00,Pune,Pune,898,5.68,97.56,0.17,0.28,0,6,3,6,51.35
2025-06-12 07:00:00,Bangalore,Delhi,781,7.2,89.3,0.06,0.22,0,6,3,7,52.48
2025-06-12 08:00:00,Ahmedabad,Hyderabad,503,13.37,93.52,0.45,0.36,0,6,3,8,74.75
2025-06-12 09:00:00,Delhi,Hyderabad,987,12.74,99.76,0.55,0.23,1,6,3,9,84.73
2025-06-12 10:00:00,Chennai,Delhi,82,3.58,110.3,0.79,0.57,0,6,3,10,36.89
2025-06-12 11:00:00,Bangalore,Kolkata,1574,6.99,107.46,0.16,0.47,0,6,3,11,64.51
2025-06-12 12:00:00,Kolkata,Pune,1392,34.39,87.51,0.92,0.67,0,6,3,12,138.47
2025-06-12 13:00:00,Pune,Mumbai,1770,23.97,101.38,0.57,0.72,0,6,3,13,109.13
2025-06-12 14:00:00,Delhi,Vijayawada,1266,14.35,111.17,0.84,0.08,0,6,3,14,79.23
2025-06-12 15:00:00,Kolkata,Kolkata,1253,21.53,102.31,0.84,0.15,0,6,3,15,94.42
2025-06-12 16:00:00,Bangalore,Delhi,1033,11.19,86.95,0.95,0.79,0,6,3,16,74.65
2025-06-12 17:00:00,Bangalore,Kolkata,1591,23.77,109.69,0.66,0.07,0,6,3,17,96.22
2025-06-12 18:00:00,Ahmedabad,Vijayawada,440,3.91,112.2,0.78,0.66,0,6,3,18,40.38
